Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Golgi to Plasma Membrane Transport (GO:0006893)	3/55	0.04327458089458041	0.4280124132596544	0	0	4.037229674240351	12.677667696309507	EXOC8;SEC16A;EXOC6
Protein Targeting (GO:0006605)	5/136	0.044829773119324776	0.4280124132596544	0	0	2.6792798708583	8.31884993848884	MYO1E;PITRM1;RPL11;KATNB1;MAN1A1
Mitochondrial Translation (GO:0032543)	4/94	0.04499774706073125	0.4280124132596544	0	0	3.1152380952380954	9.660798363108201	MRPL42;MRPL12;MRPL35;EARS2
Long-Chain Fatty Acid Transport (GO:0015909)	2/24	0.04516853876995087	0.4280124132596544	0	0	6.348807221147647	19.664506485321223	ABCD3;SLC27A4
Mitochondrial RNA Metabolic Process (GO:0000959)	2/24	0.04516853876995087	0.4280124132596544	0	0	6.348807221147647	19.664506485321223	MRPL12;EARS2
Phosphatidylglycerol Metabolic Process (GO:0046471)	2/24	0.04516853876995087	0.4280124132596544	0	0	6.348807221147647	19.664506485321223	LPGAT1;LPCAT4
Purine-Containing Compound Biosynthetic Process (GO:0072522)	2/24	0.04516853876995087	0.4280124132596544	0	0	6.348807221147647	19.664506485321223	SLC4A7;PFAS
Regulation of Proteasomal Protein Catabolic Process (GO:0061136)	3/56	0.045260157062226324	0.4280124132596544	0	0	3.96085409252669	12.26014324415893	TMF1;FMR1;PSMF1
Chaperone Cofactor-Dependent Protein Refolding (GO:0051085)	2/25	0.048646617069916916	0.4280124132596544	0	0	6.072463768115942	18.358108560948658	SDF2;HSPA13
Lamellipodium Assembly (GO:0030032)	2/25	0.048646617069916916	0.4280124132596544	0	0	6.072463768115942	18.358108560948658	ITGB1;ARHGEF7
Negative Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901223)	2/25	0.048646617069916916	0.4280124132596544	0	0	6.072463768115942	18.358108560948658	CYLD;UACA
Regulation of Mitotic Nuclear Division (GO:0007088)	3/58	0.0493645433600817	0.4280124132596544	0	0	3.8164348107408608	11.481831365090587	CUL9;CUL7;CDK5RAP2
Cellular Response to Starvation (GO:0009267)	5/141	0.05092544111970942	0.4280124132596544	0	0	2.5801180687328693	7.682024586264656	WRN;EHMT2;ARHGEF7;ZFYVE1;MTOR
Positive Regulation of DNA-templated Transcription Initiation (GO:2000144)	3/59	0.0514826346325882	0.4280124132596544	0	0	3.748093543467209	11.118759675413237	MED23;JUN;MED24
Regulation of Fatty Acid Biosynthetic Process (GO:0042304)	2/26	0.052218467548851275	0.4280124132596544	0	0	5.819148936170213	17.17998433003476	LPGAT1;DCAF5
Regulation of Lipid Catabolic Process (GO:0050994)	2/26	0.052218467548851275	0.4280124132596544	0	0	5.819148936170213	17.17998433003476	SCARB2;ABCD1
Cellular Response to Topologically Incorrect Protein (GO:0035967)	2/26	0.052218467548851275	0.4280124132596544	0	0	5.819148936170213	17.17998433003476	PTPN1;STUB1
Dendritic Spine Organization (GO:0097061)	2/26	0.052218467548851275	0.4280124132596544	0	0	5.819148936170213	17.17998433003476	ARHGEF7;IGF1R
Regulation of Actin Polymerization or Depolymerization (GO:0008064)	2/26	0.052218467548851275	0.4280124132596544	0	0	5.819148936170213	17.17998433003476	HAX1;ARHGEF7
Positive Regulation of Neuron Projection Development (GO:0010976)	4/99	0.052638073095246075	0.4280124132596544	0	0	2.9505263157894737	8.687280653795593	SCARB2;PTK7;ANKRD44;VLDLR
Negative Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001243)	3/60	0.05364415056000486	0.4280124132596544	0	0	3.6821502153961414	10.77169907462258	PTPN1;URI1;HYOU1
Mitochondrial Gene Expression (GO:0140053)	4/100	0.054245772813907425	0.4280124132596544	0	0	2.919642857142857	8.508511416925609	MRPL42;FASTKD3;MRPL12;MRPL35
Regulation of Transcription by RNA Polymerase III (GO:0006359)	2/27	0.05588074667689312	0.4280124132596544	0	0	5.586099290780142	16.113301054600743	MYO1E;MTOR
Negative Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903051)	2/27	0.05588074667689312	0.4280124132596544	0	0	5.586099290780142	16.113301054600743	RPL11;PSMF1
Protein Glycosylation (GO:0006486)	5/145	0.056135036472362135	0.4280124132596544	0	0	2.505888376856119	7.21694631000614	GMPPB;RPN2;PLOD2;B3GALT6;STT3B
Protein Metabolic Process (GO:0019538)	14/614	0.05630696031295886	0.4280124132596544	0	0	1.652	4.752700126325941	CUL7;RPN2;FBXO2;RPL11;PLOD2;MRPL12;MRPL35;FBXO11;CNDP2;MRPL42;NCSTN;PITRM1;ADAMTS1;FBXO6
DNA-templated Transcription Initiation (GO:0006352)	3/62	0.058095839343496415	0.4280124132596544	0	0	3.5569696604137766	10.121930657775234	MED23;RRN3;POLR2D
Mitotic Cytokinesis (GO:0000281)	3/62	0.058095839343496415	0.4280124132596544	0	0	3.5569696604137766	10.121930657775234	CUL7;EXOC8;EXOC6
Amino Acid Import Across Plasma Membrane (GO:0089718)	2/28	0.0596301864010967	0.4280124132596544	0	0	5.370976541189307	15.143969737954174	SLC3A2;SLC1A5
Cellular Response to Epidermal Growth Factor Stimulus (GO:0071364)	2/28	0.0596301864010967	0.4280124132596544	0	0	5.370976541189307	15.143969737954174	SYAP1;ZPR1
Sterol Biosynthetic Process (GO:0016126)	2/28	0.0596301864010967	0.4280124132596544	0	0	5.370976541189307	15.143969737954174	SQLE;DHCR24
Phospholipid Catabolic Process (GO:0009395)	2/28	0.0596301864010967	0.4280124132596544	0	0	5.370976541189307	15.143969737954174	SMPD2;SMPD4
Positive Regulation of Microtubule Polymerization or Depolymerization (GO:0031112)	2/28	0.0596301864010967	0.4280124132596544	0	0	5.370976541189307	15.143969737954174	KATNB1;CDK5RAP2
Transcription Preinitiation Complex Assembly (GO:0070897)	3/63	0.060385166853436346	0.4280124132596544	0	0	3.497508896797153	9.817548695293231	MED23;MED24;TAF1B
Regulation of Actin Cytoskeleton Organization (GO:0032956)	4/104	0.060939797610818504	0.4280124132596544	0	0	2.8022857142857145	7.840427843092567	HAX1;ARHGAP17;ARHGEF7;MTOR
Positive Regulation of Neurogenesis (GO:0050769)	3/64	0.06271622982100188	0.4280124132596544	0	0	3.4399976664138614	9.525817993090376	CUL7;FMR1;NAP1L1
Maintenance of Blood-Brain Barrier (GO:0035633)	2/29	0.0634635926521316	0.4280124132596544	0	0	5.1717888100866825	14.260115783874813	ITGB1;SLC12A2
Positive Regulation of Programmed Cell Death (GO:0043068)	7/248	0.06437447185818206	0.4280124132596544	0	0	2.0421079437362373	5.601579943352456	ITGB1;JUN;TSC22D1;SAP18;ATM;ARHGEF7;SLC27A4
Positive Regulation of Organelle Assembly (GO:1902117)	3/65	0.0650885720628413	0.4280124132596544	0	0	3.3843416370106763	9.246042638221008	SDC4;G3BP1;SDC1
GPI Anchored Protein Biosynthesis (GO:0180046)	2/30	0.06737784392599173	0.4280124132596544	0	0	4.9868287740628165	13.451666622146625	PIGT;PIGK
Cellular Response to Acid Chemical (GO:0071229)	2/30	0.06737784392599173	0.4280124132596544	0	0	4.9868287740628165	13.451666622146625	KLHL22;MTOR
Regulation of Vasoconstriction (GO:0019229)	2/30	0.06737784392599173	0.4280124132596544	0	0	4.9868287740628165	13.451666622146625	ITGB1;ATP2B1
Lamellipodium Organization (GO:0097581)	2/30	0.06737784392599173	0.4280124132596544	0	0	4.9868287740628165	13.451666622146625	ITGB1;ARHGEF7
Positive Regulation of Catalytic Activity (GO:0043085)	2/30	0.06737784392599173	0.4280124132596544	0	0	4.9868287740628165	13.451666622146625	WRN;ATP7A
Regulation of Type I Interferon Production (GO:0032479)	3/66	0.06750172522516609	0.4280124132596544	0	0	3.3304524656837824	8.977574735512205	CYLD;G3BP1;KLHL22
Negative Regulation of Binding (GO:0051100)	3/66	0.06750172522516609	0.4280124132596544	0	0	3.3304524656837824	8.977574735512205	JUN;BTAF1;SYMPK
Cellular Response to Insulin Stimulus (GO:0032869)	4/108	0.06805056883598962	0.4280124132596544	0	0	2.693956043956044	7.240018158045957	SYAP1;MTOR;IGF1R;SLC27A4
Regulation of Endoplasmic Reticulum Tubular Network Organization (GO:1903371)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	ATL3
Regulation of Establishment of Protein Localization to Telomere (GO:0070203)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	TCP1
L-aspartate Import Across Plasma Membrane (GO:0140009)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	SLC1A5
L-aspartate Transmembrane Transport (GO:0070778)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	SLC1A5
Regulation of Hormone Biosynthetic Process (GO:0046885)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	STC2
P Granule Organization (GO:0030719)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	TDRKH
Aminophospholipid Transport (GO:0015917)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	SCARB2
Regulation of Pentose-Phosphate Shunt (GO:0043456)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	MTOR
Behavioral Response to Nicotine (GO:0035095)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	CHRNA5
Regulation of Receptor Catabolic Process (GO:2000644)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	PTPN1
Regulation of Stress Granule Assembly (GO:0062028)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	G3BP1
Cell Surface Receptor Protein Tyrosine Phosphatase Signaling Pathway (GO:0007185)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	PTPRF
Cell-Cell Adhesion Mediated by Integrin (GO:0033631)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	ITGB1
Regulation of Transmission of Nerve Impulse (GO:0051969)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	FMR1
Dopaminergic Neuron Axon Guidance (GO:0036514)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	VANGL2
Endoplasmic Reticulum Tubular Network Formation (GO:0071787)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	RTN3
Endothelial Cell Morphogenesis (GO:0001886)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	COL18A1
Transepithelial Chloride Transport (GO:0030321)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	SLC12A2
Inner Ear Auditory Receptor Cell Differentiation (GO:0042491)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	SLC4A7
interleukin-17A-mediated Signaling Pathway (GO:0038173)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	IL17RA
Intracellular mRNA Localization (GO:0008298)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	STAU2
Iodide Transport (GO:0015705)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	SLC5A6
Modulation by Host of Viral RNA Genome Replication (GO:0044830)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	FMR1
Negative Regulation of Cellular Response to Hypoxia (GO:1900038)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	HYOU1
Negative Regulation of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035359)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	STUB1
Nephric Duct Morphogenesis (GO:0072178)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	GPC3
Nucleolar Large rRNA Transcription by RNA Polymerase I (GO:0042790)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	TAF1B
Phagosome Acidification (GO:0090383)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	SLC4A7
Phosphatidylinositol Acyl-Chain Remodeling (GO:0036149)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	LPGAT1
Pole Plasm Assembly (GO:0007315)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	TDRKH
Positive Regulation of Granulocyte Differentiation (GO:0030854)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	HAX1
Positive Regulation of Post-Transcriptional Gene Silencing by RNA (GO:1900370)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	PUM2
Positive Regulation of Protein Localization to Chromosome, Telomeric Region (GO:1904816)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	TCP1
Positive Regulation of Skeletal Muscle Cell Differentiation (GO:2001016)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	GPC1
Pyrimidine Nucleotide Metabolic Process (GO:0006220)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	SLC4A7
Pyrimidine-Containing Compound Biosynthetic Process (GO:0072528)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	SLC4A7
Regulation of ATPase-coupled Calcium Transmembrane Transporter Activity (GO:1901894)	1/5	0.0690184655291791	0.4280124132596544	0	0	17.413427561837455	46.55272976381248	VMP1
Response to Epidermal Growth Factor (GO:0070849)	2/31	0.07136988988294238	0.4280124132596544	0	0	4.814624602592321	12.710027387062786	SYAP1;ZPR1
Intracellular pH Reduction (GO:0051452)	2/31	0.07136988988294238	0.4280124132596544	0	0	4.814624602592321	12.710027387062786	ATP6V1A;SLC4A7
External Encapsulating Structure Organization (GO:0045229)	4/111	0.07365281430122202	0.4280124132596544	0	0	2.6180240320427237	6.828835362593013	ITGB1;COL18A1;ADAMTS1;ATP7A
Extracellular Structure Organization (GO:0043062)	4/111	0.07365281430122202	0.4280124132596544	0	0	2.6180240320427237	6.828835362593013	ITGB1;COL18A1;ADAMTS1;ATP7A
Cell Junction Organization (GO:0034330)	3/69	0.07498119837618407	0.4280124132596544	0	0	3.1785829828534453	8.234176066645421	VMP1;PTK7;ARHGEF7
Phosphatidylinositol Metabolic Process (GO:0046488)	3/69	0.07498119837618407	0.4280124132596544	0	0	3.1785829828534453	8.234176066645421	VAC14;LPGAT1;PI4K2A
TOR Signaling (GO:0031929)	2/32	0.07543674997793415	0.4280124132596544	0	0	4.653900709219858	12.027823589259993	SYAP1;MTOR
Response to Amino Acid (GO:0043200)	2/32	0.07543674997793415	0.4280124132596544	0	0	4.653900709219858	12.027823589259993	KLHL22;MTOR
Response to Steroid Hormone (GO:0048545)	2/32	0.07543674997793415	0.4280124132596544	0	0	4.653900709219858	12.027823589259993	URI1;JUN
Sphingolipid Catabolic Process (GO:0030149)	2/32	0.07543674997793415	0.4280124132596544	0	0	4.653900709219858	12.027823589259993	SMPD2;SMPD4
Non-Motile Cilium Assembly (GO:1905515)	2/32	0.07543674997793415	0.4280124132596544	0	0	4.653900709219858	12.027823589259993	VANGL2;CC2D2A
Amide Biosynthetic Process (GO:0043604)	3/70	0.07755269164679528	0.4280124132596544	0	0	3.13098210017528	8.005287774321127	SMPD2;SMPD4;SPTLC2
Double-Strand Break Repair via Homologous Recombination (GO:0000724)	4/114	0.07948173901841755	0.4280124132596544	0	0	2.546233766233766	6.447644390521315	MMS22L;WRN;MCM4;ATM
Vasculogenesis (GO:0001570)	2/33	0.07957551205951746	0.4280124132596544	0	0	4.50354609929078	11.398695269679235	CUL7;AGGF1
intra-Golgi Vesicle-Mediated Transport (GO:0006891)	2/33	0.07957551205951746	0.4280124132596544	0	0	4.50354609929078	11.398695269679235	COPG2;RAB6A
Positive Regulation of G1/S Transition of Mitotic Cell Cycle (GO:1900087)	2/33	0.07957551205951746	0.4280124132596544	0	0	4.50354609929078	11.398695269679235	ANKRD17;ADAMTS1
Intracellular Monoatomic Cation Homeostasis (GO:0030003)	6/210	0.07961296428290637	0.4280124132596544	0	0	2.0643250105797715	5.22393614098306	ATP6V1A;SLC12A2;ABCB7;ATP13A1;STC2;ATP7A
mRNA Splicing, via Spliceosome (GO:0000398)	6/211	0.08102232860845884	0.4280124132596544	0	0	2.0541498508510263	5.1621412277134695	PNN;HNRNPH1;DHX16;CASC3;RNPC3;ZC3H14
Positive Regulation of Cell Projection Organization (GO:0031346)	4/115	0.08147438319254616	0.4280124132596544	0	0	2.523166023166023	6.326754591915696	SCARB2;CUL7;PTK7;ANKRD44
Macroautophagy (GO:0016236)	5/162	0.08156240313119396	0.4280124132596544	0	0	2.232609638609228	5.595783482101797	LRBA;TOM1;ATM;AUP1;ZFYVE1
'De Novo' AMP Biosynthetic Process (GO:0044208)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	PFAS
GMP Biosynthetic Process (GO:0006177)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	PFAS
IRE1-mediated Unfolded Protein Response (GO:0036498)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	PTPN1
Regulation of Hematopoietic Stem Cell Proliferation (GO:1902033)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	TSC22D1
Regulation of Heme Biosynthetic Process (GO:0070453)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	ABCB7
Regulation of Mitochondrial mRNA Stability (GO:0044528)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	FASTKD3
Autophagosome Membrane Docking (GO:0016240)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	VMP1
Regulation of Protein Targeting (GO:1903533)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	HAX1
Regulation of Synaptic Assembly at Neuromuscular Junction (GO:0008582)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	LIN7C
Regulation of Triglyceride Storage (GO:0010889)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	PNPLA2
Response to UV-C (GO:0010225)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	WRN
Response to Increased Oxygen Levels (GO:0036296)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	ATP6V1A
Clathrin-Coated Vesicle Cargo Loading (GO:0035652)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	AP3M2
Clathrin-Coated Vesicle Cargo Loading, AP-3-mediated (GO:0035654)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	AP3M2
Ribosomal Small Subunit Export From Nucleus (GO:0000056)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	NOP9
Diacylglycerol Biosynthetic Process (GO:0006651)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	PNPLA2
Glomerular Epithelial Cell Development (GO:0072310)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	MYO1E
Heparan Sulfate Proteoglycan Catabolic Process (GO:0030200)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	GPC1
Intraciliary Transport Involved in Cilium Assembly (GO:0035735)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	DYNC2LI1
Lipid Droplet Disassembly (GO:1905691)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	PNPLA2
Mitochondrion-Endoplasmic Reticulum Membrane Tethering (GO:1990456)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	VMP1
Negative Regulation of Centriole Replication (GO:0046600)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	CDK5RAP2
Negative Regulation of miRNA-mediated Gene Silencing (GO:0060965)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	FMR1
- Reg of Nuclear-Transcribed mRNA Cat Proc, Nonsense-Mediated Decay (GO:2000623)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	NBAS
Negative Regulation of Telomere Capping (GO:1904354)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	ATM
Podocyte Development (GO:0072015)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	MYO1E
Positive Regulation of Autophagosome Maturation (GO:1901098)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	TOM1
Positive Regulation of Cytoplasmic Translational Initiation (GO:1904690)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	MTOR
Positive Regulation of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0045743)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	ITGB1
Positive Regulation of Interleukin-23 Production (GO:0032747)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	IL17RA
Positive Regulation of Melanin Biosynthetic Process (GO:0048023)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	ATP7A
Positive Regulation of miRNA-mediated Gene Silencing (GO:2000637)	1/6	0.08224168400534694	0.4280124132596544	0	0	13.930035335689047	34.798523772510855	PUM2
