Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation of Mitotic Metaphase/Anaphase Transition (GO:0045841)	1/29	0.2341419781492404	0.3857611891745527	0	0	3.883241758241758	5.637797575258975	ZWINT
Negative Regulation of Wound Healing (GO:0061045)	1/29	0.2341419781492404	0.3857611891745527	0	0	3.883241758241758	5.637797575258975	CLASP2
Regulation of Supramolecular Fiber Organization (GO:1902903)	1/29	0.2341419781492404	0.3857611891745527	0	0	3.883241758241758	5.637797575258975	CLASP2
Cell-Substrate Junction Assembly (GO:0007044)	1/29	0.2341419781492404	0.3857611891745527	0	0	3.883241758241758	5.637797575258975	LAMC1
Synaptic Vesicle Endocytosis (GO:0048488)	1/29	0.2341419781492404	0.3857611891745527	0	0	3.883241758241758	5.637797575258975	AP2B1
mRNA Splice Site Recognition (GO:0006376)	1/29	0.2341419781492404	0.3857611891745527	0	0	3.883241758241758	5.637797575258975	SRSF6
Maintenance of Blood-Brain Barrier (GO:0035633)	1/29	0.2341419781492404	0.3857611891745527	0	0	3.883241758241758	5.637797575258975	LAMC1
Regulation of Androgen Receptor Signaling Pathway (GO:0060765)	1/29	0.2341419781492404	0.3857611891745527	0	0	3.883241758241758	5.637797575258975	PKN1
Regulation of Canonical NF-kappaB Signal Transduction (GO:0043122)	4/270	0.23482946795585868	0.3863535101284937	0	0	1.6424581005586592	2.3797504736394575	MIB2;RBCK1;ZC3HAV1;ARRB2
Positive Regulation of Protein Localization (GO:1903829)	2/102	0.23953378202260284	0.39022826803637645	0	0	2.1786740331491714	3.113457699870965	CEP295;DSG2
Negative Regulation of Cytokine Production Involved in Inflammatory Response (GO:1900016)	1/30	0.24115974459293893	0.39022826803637645	0	0	3.7491474043198183	5.332396323454556	CHID1
Regulation of Keratinocyte Differentiation (GO:0045616)	1/30	0.24115974459293893	0.39022826803637645	0	0	3.7491474043198183	5.332396323454556	SRSF6
Peptide Hormone Processing (GO:0016486)	1/30	0.24115974459293893	0.39022826803637645	0	0	3.7491474043198183	5.332396323454556	ERO1B
Regulation of Transmembrane Transport (GO:0034762)	1/30	0.24115974459293893	0.39022826803637645	0	0	3.7491474043198183	5.332396323454556	LONP1
Positive Regulation of Microtubule Polymerization (GO:0031116)	1/30	0.24115974459293893	0.39022826803637645	0	0	3.7491474043198183	5.332396323454556	PKN1
Positive Regulation of Peptidyl-Serine Phosphorylation (GO:0033138)	1/30	0.24115974459293893	0.39022826803637645	0	0	3.7491474043198183	5.332396323454556	PKN1
Heterotypic Cell-Cell Adhesion (GO:0034113)	1/30	0.24115974459293893	0.39022826803637645	0	0	3.7491474043198183	5.332396323454556	DSG2
Pyroptotic Inflammatory Response (GO:0070269)	1/30	0.24115974459293893	0.39022826803637645	0	0	3.7491474043198183	5.332396323454556	DPP9
Negative Regulation of Antigen Receptor-Mediated Signaling Pathway (GO:0050858)	1/30	0.24115974459293893	0.39022826803637645	0	0	3.7491474043198183	5.332396323454556	EZR
Regulation of Cell Morphogenesis (GO:0022604)	1/30	0.24115974459293893	0.39022826803637645	0	0	3.7491474043198183	5.332396323454556	MYO9A
Negative Regulation of Cell-Matrix Adhesion (GO:0001953)	1/30	0.24115974459293893	0.39022826803637645	0	0	3.7491474043198183	5.332396323454556	CLASP2
Regulation of RNA Splicing (GO:0043484)	2/104	0.24630128974091528	0.39284645967239423	0	0	2.1357382732098364	2.9925959075896453	RBM12B;SGF29
Regulation of Neuron Migration (GO:2001222)	1/31	0.24811355347730163	0.39284645967239423	0	0	3.623992673992674	5.051370177234049	RAPGEF2
Artery Morphogenesis (GO:0048844)	1/31	0.24811355347730163	0.39284645967239423	0	0	3.623992673992674	5.051370177234049	TBX1
Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:0000288)	1/31	0.24811355347730163	0.39284645967239423	0	0	3.623992673992674	5.051370177234049	PAN3
Regulation of Spindle Assembly (GO:0090169)	1/31	0.24811355347730163	0.39284645967239423	0	0	3.623992673992674	5.051370177234049	EML3
Positive Regulation of ATP-dependent Activity (GO:0032781)	1/31	0.24811355347730163	0.39284645967239423	0	0	3.623992673992674	5.051370177234049	GABARAPL2
Chromosome Condensation (GO:0030261)	1/31	0.24811355347730163	0.39284645967239423	0	0	3.623992673992674	5.051370177234049	AKAP8L
Determination of Bilateral Symmetry (GO:0009855)	1/31	0.24811355347730163	0.39284645967239423	0	0	3.623992673992674	5.051370177234049	TBX1
Establishment of Mitotic Spindle Orientation (GO:0000132)	1/31	0.24811355347730163	0.39284645967239423	0	0	3.623992673992674	5.051370177234049	ENKD1
Positive Regulation of Lamellipodium Organization (GO:1902745)	1/31	0.24811355347730163	0.39284645967239423	0	0	3.623992673992674	5.051370177234049	ACTR2
Vacuolar Acidification (GO:0007035)	1/31	0.24811355347730163	0.39284645967239423	0	0	3.623992673992674	5.051370177234049	ATP6V1A
Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220)	1/31	0.24811355347730163	0.39284645967239423	0	0	3.623992673992674	5.051370177234049	PKN1
Intracellular pH Reduction (GO:0051452)	1/31	0.24811355347730163	0.39284645967239423	0	0	3.623992673992674	5.051370177234049	ATP6V1A
Leukocyte Cell-Cell Adhesion (GO:0007159)	1/31	0.24811355347730163	0.39284645967239423	0	0	3.623992673992674	5.051370177234049	EZR
Mesenchymal Cell Migration (GO:0090497)	1/31	0.24811355347730163	0.39284645967239423	0	0	3.623992673992674	5.051370177234049	TBX1
Negative Regulation of Carbohydrate Metabolic Process (GO:0045912)	1/31	0.24811355347730163	0.39284645967239423	0	0	3.623992673992674	5.051370177234049	AP2A1
Regulation of Lamellipodium Assembly (GO:0010591)	1/32	0.2550039844880539	0.3994610288921908	0	0	3.506912442396313	4.792112067144495	ACTR2
Regulation of Regulated Secretory Pathway (GO:1903305)	1/32	0.2550039844880539	0.3994610288921908	0	0	3.506912442396313	4.792112067144495	RAB3D
Sphingolipid Catabolic Process (GO:0030149)	1/32	0.2550039844880539	0.3994610288921908	0	0	3.506912442396313	4.792112067144495	GLB1
Endodermal Cell Differentiation (GO:0035987)	1/32	0.2550039844880539	0.3994610288921908	0	0	3.506912442396313	4.792112067144495	COL6A1
Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:0008625)	1/32	0.2550039844880539	0.3994610288921908	0	0	3.506912442396313	4.792112067144495	GABARAP
Protein Localization to Golgi Apparatus (GO:0034067)	1/32	0.2550039844880539	0.3994610288921908	0	0	3.506912442396313	4.792112067144495	SORL1
Protein Targeting to Vacuole (GO:0006623)	1/32	0.2550039844880539	0.3994610288921908	0	0	3.506912442396313	4.792112067144495	SORL1
Regulation of Cell Migration Involved in Sprouting Angiogenesis (GO:0090049)	1/32	0.2550039844880539	0.3994610288921908	0	0	3.506912442396313	4.792112067144495	PIK3C2A
Positive Regulation of Cell Growth (GO:0030307)	2/107	0.25646506026230553	0.4012162562934873	0	0	2.074401473296501	2.8227684420752337	FYCO1;NRG1
Cellular Response to Insulin Stimulus (GO:0032869)	2/108	0.25985508036501165	0.4031864563386111	0	0	2.054727405399771	2.769014731424745	IDE;PIK3C2A
Actin Filament Bundle Assembly (GO:0051017)	1/33	0.26183161213840195	0.4031864563386111	0	0	3.3971497252747254	4.552363003109315	EZR
Cortical Cytoskeleton Organization (GO:0030865)	1/33	0.26183161213840195	0.4031864563386111	0	0	3.3971497252747254	4.552363003109315	EZR
Positive Regulation of Cell Development (GO:0010720)	1/33	0.26183161213840195	0.4031864563386111	0	0	3.3971497252747254	4.552363003109315	SERPINF1
Embryonic Skeletal System Morphogenesis (GO:0048704)	1/33	0.26183161213840195	0.4031864563386111	0	0	3.3971497252747254	4.552363003109315	TBX1
Epithelial Tube Morphogenesis (GO:0060562)	1/33	0.26183161213840195	0.4031864563386111	0	0	3.3971497252747254	4.552363003109315	PKN1
Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010)	1/33	0.26183161213840195	0.4031864563386111	0	0	3.3971497252747254	4.552363003109315	NRG1
intra-Golgi Vesicle-Mediated Transport (GO:0006891)	1/33	0.26183161213840195	0.4031864563386111	0	0	3.3971497252747254	4.552363003109315	GABARAPL2
Protein Localization to Chromatin (GO:0071168)	1/33	0.26183161213840195	0.4031864563386111	0	0	3.3971497252747254	4.552363003109315	SGF29
Regulation of G0 to G1 Transition (GO:0070316)	1/33	0.26183161213840195	0.4031864563386111	0	0	3.3971497252747254	4.552363003109315	RRM2B
Regulation of Amyloid-Beta Formation (GO:1902003)	1/33	0.26183161213840195	0.4031864563386111	0	0	3.3971497252747254	4.552363003109315	SORL1
Negative Regulation of JNK Cascade (GO:0046329)	1/33	0.26183161213840195	0.4031864563386111	0	0	3.3971497252747254	4.552363003109315	MECOM
Regulation of Programmed Cell Death (GO:0043067)	3/195	0.2645978017097039	0.40691411281205114	0	0	1.7035590277777777	2.2649572552502217	MECOM;DPP9;FBXO10
Response to Endoplasmic Reticulum Stress (GO:0034976)	3/196	0.267066137832034	0.40774133076719965	0	0	1.6946459412780657	2.2373714609198583	FOXRED2;HYOU1;SGF29
Endomembrane System Organization (GO:0010256)	3/196	0.267066137832034	0.40774133076719965	0	0	1.6946459412780657	2.2373714609198583	DOP1B;VPS13B;CLASP2
Regulation of Developmental Growth (GO:0048638)	1/34	0.2685970056666782	0.40774133076719965	0	0	3.294039294039294	4.330156766365263	CLASP2
Actin Filament Bundle Organization (GO:0061572)	1/34	0.2685970056666782	0.40774133076719965	0	0	3.294039294039294	4.330156766365263	EZR
Regulation of Protein Polymerization (GO:0032271)	1/34	0.2685970056666782	0.40774133076719965	0	0	3.294039294039294	4.330156766365263	CLASP2
Positive Regulation of Establishment of Protein Localization (GO:1904951)	1/34	0.2685970056666782	0.40774133076719965	0	0	3.294039294039294	4.330156766365263	CEP295
Synaptic Vesicle Recycling (GO:0036465)	1/34	0.2685970056666782	0.40774133076719965	0	0	3.294039294039294	4.330156766365263	AP2B1
Positive Regulation of Transcription by RNA Polymerase I (GO:0045943)	1/34	0.2685970056666782	0.40774133076719965	0	0	3.294039294039294	4.330156766365263	DDX11
Liver Development (GO:0001889)	1/34	0.2685970056666782	0.40774133076719965	0	0	3.294039294039294	4.330156766365263	AURKA
Regulation of JUN Kinase Activity (GO:0043506)	1/34	0.2685970056666782	0.40774133076719965	0	0	3.294039294039294	4.330156766365263	PKN1
Positive Regulation of GTPase Activity (GO:0043547)	2/111	0.2700272645252783	0.40885876299585844	0	0	1.9978711541385776	2.61567753685718	RAPGEF2;REPS1
Regulation of Cellular Response to Stress (GO:0080135)	2/111	0.2700272645252783	0.40885876299585844	0	0	1.9978711541385776	2.61567753685718	SGF29;MANF
Central Nervous System Development (GO:0007417)	4/288	0.2707050659585894	0.409358880230062	0	0	1.5369423243370839	2.008361524742137	MINK1;PBX2;VPS13B;NRG1
Negative Regulation of Myeloid Leukocyte Differentiation (GO:0002762)	1/35	0.275300729348175	0.4117293602947583	0	0	3.1969941822883	4.123774718298619	FBN1
Neural Crest Cell Migration (GO:0001755)	1/35	0.275300729348175	0.4117293602947583	0	0	3.1969941822883	4.123774718298619	TBX1
Positive Regulation of Axonogenesis (GO:0050772)	1/35	0.275300729348175	0.4117293602947583	0	0	3.1969941822883	4.123774718298619	FYCO1
Dendrite Morphogenesis (GO:0048813)	1/35	0.275300729348175	0.4117293602947583	0	0	3.1969941822883	4.123774718298619	MINK1
Substrate Adhesion-Dependent Cell Spreading (GO:0034446)	1/35	0.275300729348175	0.4117293602947583	0	0	3.1969941822883	4.123774718298619	LAMC1
Positive Regulation of Mitotic Nuclear Division (GO:0045840)	1/35	0.275300729348175	0.4117293602947583	0	0	3.1969941822883	4.123774718298619	AURKA
Protein Localization to Lysosome (GO:0061462)	1/35	0.275300729348175	0.4117293602947583	0	0	3.1969941822883	4.123774718298619	SORL1
Regulation of Cellular Senescence (GO:2000772)	1/35	0.275300729348175	0.4117293602947583	0	0	3.1969941822883	4.123774718298619	NEK4
Regulation of Cell Migration (GO:0030334)	6/479	0.27541828175914224	0.4117293602947583	0	0	1.386318844734296	1.787608675785886	FBN2;FYCO1;RDX;MINK1;PKN1;SORL1
Cellular Response to Oxygen-Containing Compound (GO:1901701)	5/384	0.27577604658374083	0.4117416766484749	0	0	1.4406628917019952	1.8558131966844267	TBX1;CREB1;DDX11;RAPGEF2;EZR
Regulation of Primary Metabolic Process (GO:0080090)	2/113	0.27680763357276245	0.4127587244920432	0	0	1.9616743815638844	2.5196382863185947	RBM12B;SGF29
Negative Regulation of Macromolecule Biosynthetic Process (GO:0010558)	3/202	0.2819301172249276	0.41568117280622	0	0	1.6430485762144054	2.080257312325247	STC2;AP2A1;AURKA
Negative Regulation of Epithelial to Mesenchymal Transition (GO:0010719)	1/36	0.28194334216652783	0.41568117280622	0	0	3.1054945054945056	3.931708655822568	DSG2
Negative Regulation of Hydrolase Activity (GO:0051346)	1/36	0.28194334216652783	0.41568117280622	0	0	3.1054945054945056	3.931708655822568	RDX
Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)	1/36	0.28194334216652783	0.41568117280622	0	0	3.1054945054945056	3.931708655822568	ARRB2
Cytoplasmic Translational Initiation (GO:0002183)	1/36	0.28194334216652783	0.41568117280622	0	0	3.1054945054945056	3.931708655822568	EIF4A2
Embryonic Limb Morphogenesis (GO:0030326)	1/36	0.28194334216652783	0.41568117280622	0	0	3.1054945054945056	3.931708655822568	SALL1
Positive Regulation of Epithelial Cell Migration (GO:0010634)	1/36	0.28194334216652783	0.41568117280622	0	0	3.1054945054945056	3.931708655822568	CLASP2
Endoderm Formation (GO:0001706)	1/36	0.28194334216652783	0.41568117280622	0	0	3.1054945054945056	3.931708655822568	COL6A1
Left/Right Pattern Formation (GO:0060972)	1/36	0.28194334216652783	0.41568117280622	0	0	3.1054945054945056	3.931708655822568	TBX1
Positive Regulation of Cell Projection Organization (GO:0031346)	2/115	0.2835845619540284	0.4175782674773068	0	0	1.9267589106732508	2.4281881326954977	FBXO38;RAPGEF2
DNA-templated Transcription (GO:0006351)	3/203	0.2844152722805888	0.4182786401330008	0	0	1.63475	2.055403677905063	NFIX;MBD1;ARRB2
Positive Regulation of Canonical NF-kappaB Signal Transduction (GO:0043123)	3/204	0.2869023346807456	0.41960854215589816	0	0	1.6265339966832504	2.030912173769173	MIB2;RBCK1;ZC3HAV1
Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854)	1/37	0.2885253982566023	0.41960854215589816	0	0	3.019078144078144	3.752630086051709	PIK3C2A
Regulatory ncRNA-mediated Gene Silencing (GO:0031047)	1/37	0.2885253982566023	0.41960854215589816	0	0	3.019078144078144	3.752630086051709	HELZ
Spliceosomal snRNP Assembly (GO:0000387)	1/37	0.2885253982566023	0.41960854215589816	0	0	3.019078144078144	3.752630086051709	USP4
Positive Regulation of Interferon-Beta Production (GO:0032728)	1/37	0.2885253982566023	0.41960854215589816	0	0	3.019078144078144	3.752630086051709	ZC3HAV1
Melanosome Organization (GO:0032438)	1/37	0.2885253982566023	0.41960854215589816	0	0	3.019078144078144	3.752630086051709	AP1B1
Microtubule Polymerization (GO:0046785)	1/37	0.2885253982566023	0.41960854215589816	0	0	3.019078144078144	3.752630086051709	CLASP2
Regulation of G2/M Transition of Mitotic Cell Cycle (GO:0010389)	1/37	0.2885253982566023	0.41960854215589816	0	0	3.019078144078144	3.752630086051709	RRM2B
Muscle Cell Differentiation (GO:0042692)	1/37	0.2885253982566023	0.41960854215589816	0	0	3.019078144078144	3.752630086051709	TBX1
Positive Regulation of Cell Differentiation (GO:0045597)	4/297	0.28900064101847295	0.4197814489762776	0	0	1.489046084618758	1.848392175174426	FBN2;CREB1;RAPGEF2;LAMC1
O-glycan Processing (GO:0016266)	1/38	0.2950474465934776	0.42282955241741677	0	0	2.9373329373329375	3.5853646853834804	GXYLT1
Regulation of Microtubule Cytoskeleton Organization (GO:0070507)	1/38	0.2950474465934776	0.42282955241741677	0	0	2.9373329373329375	3.5853646853834804	CLASP2
Negative Regulation of Transport (GO:0051051)	1/38	0.2950474465934776	0.42282955241741677	0	0	2.9373329373329375	3.5853646853834804	NRG1
Regulation of Peptidyl-Serine Phosphorylation (GO:0033135)	1/38	0.2950474465934776	0.42282955241741677	0	0	2.9373329373329375	3.5853646853834804	PKN1
Regulation of Sprouting Angiogenesis (GO:1903670)	1/38	0.2950474465934776	0.42282955241741677	0	0	2.9373329373329375	3.5853646853834804	DSG2
Regulation of Synapse Organization (GO:0050807)	1/38	0.2950474465934776	0.42282955241741677	0	0	2.9373329373329375	3.5853646853834804	YWHAZ
Positive Regulation of Bone Mineralization (GO:0030501)	1/38	0.2950474465934776	0.42282955241741677	0	0	2.9373329373329375	3.5853646853834804	FBN2
Ventricular Septum Development (GO:0003281)	1/38	0.2950474465934776	0.42282955241741677	0	0	2.9373329373329375	3.5853646853834804	SALL1
Inner Mitochondrial Membrane Organization (GO:0007007)	1/38	0.2950474465934776	0.42282955241741677	0	0	2.9373329373329375	3.5853646853834804	TIMM9
mRNA Transcription by RNA Polymerase II (GO:0042789)	1/38	0.2950474465934776	0.42282955241741677	0	0	2.9373329373329375	3.5853646853834804	CREB1
Purine Nucleotide Metabolic Process (GO:0006163)	1/38	0.2950474465934776	0.42282955241741677	0	0	2.9373329373329375	3.5853646853834804	PFAS
Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	2/120	0.3004981463472924	0.428442481190105	0	0	1.8446483753160408	2.2178460014960844	MECOM;LTBP4
SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146)	1/39	0.30151003132987864	0.428442481190105	0	0	2.85989010989011	3.428870944037054	FBXO38
Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0043491)	1/39	0.30151003132987864	0.428442481190105	0	0	2.85989010989011	3.428870944037054	PIK3C2A
Semaphorin-Plexin Signaling Pathway (GO:0071526)	1/39	0.30151003132987864	0.428442481190105	0	0	2.85989010989011	3.428870944037054	FARP2
Glycosphingolipid Metabolic Process (GO:0006687)	1/39	0.30151003132987864	0.428442481190105	0	0	2.85989010989011	3.428870944037054	GLB1
Negative Regulation of G Protein-Coupled Receptor Signaling Pathway (GO:0045744)	1/39	0.30151003132987864	0.428442481190105	0	0	2.85989010989011	3.428870944037054	ARRB2
Negative Regulation of Cell-Substrate Adhesion (GO:0010812)	1/39	0.30151003132987864	0.428442481190105	0	0	2.85989010989011	3.428870944037054	FBLN1
- Reg of Transmembrane Receptor Prot Serine/Threonine Kinase Sgnlng Pway (GO:0090101)	2/122	0.30724688661155874	0.4328428744196148	0	0	1.8137200736648251	2.14037770379655	MECOM;SORL1
Constitutive Heterochromatin Formation (GO:0140719)	1/40	0.3079136916499467	0.4328428744196148	0	0	2.7864187094956328	3.2822222324287575	MBD1
Establishment of Spindle Orientation (GO:0051294)	1/40	0.3079136916499467	0.4328428744196148	0	0	2.7864187094956328	3.2822222324287575	ENKD1
Positive Regulation of Lipid Biosynthetic Process (GO:0046889)	1/40	0.3079136916499467	0.4328428744196148	0	0	2.7864187094956328	3.2822222324287575	CREB1
Positive Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903052)	1/40	0.3079136916499467	0.4328428744196148	0	0	2.7864187094956328	3.2822222324287575	CTSC
Positive Regulation of Stem Cell Population Maintenance (GO:1902459)	1/40	0.3079136916499467	0.4328428744196148	0	0	2.7864187094956328	3.2822222324287575	DSG2
Positive Regulation of Viral Process (GO:0048524)	1/40	0.3079136916499467	0.4328428744196148	0	0	2.7864187094956328	3.2822222324287575	RAD23A
Regulation of T Cell Receptor Signaling Pathway (GO:0050856)	1/40	0.3079136916499467	0.4328428744196148	0	0	2.7864187094956328	3.2822222324287575	EZR
Negative Regulation of Cell-Cell Adhesion (GO:0022408)	1/40	0.3079136916499467	0.4328428744196148	0	0	2.7864187094956328	3.2822222324287575	RDX
Negative Regulation of Kinase Activity (GO:0033673)	1/41	0.3142589618637681	0.4370685443630683	0	0	2.716620879120879	3.144591664613612	TRIM27
Regulation of Heart Rate by Cardiac Conduction (GO:0086091)	1/41	0.3142589618637681	0.4370685443630683	0	0	2.716620879120879	3.144591664613612	DSG2
Regulation of Mitotic Spindle Organization (GO:0060236)	1/41	0.3142589618637681	0.4370685443630683	0	0	2.716620879120879	3.144591664613612	EML3
Regulation of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412)	1/41	0.3142589618637681	0.4370685443630683	0	0	2.716620879120879	3.144591664613612	MINK1
Negative Regulation of Type I Interferon Production (GO:0032480)	1/41	0.3142589618637681	0.4370685443630683	0	0	2.716620879120879	3.144591664613612	TRIM27
Odontogenesis (GO:0042476)	1/41	0.3142589618637681	0.4370685443630683	0	0	2.716620879120879	3.144591664613612	TBX1
Connective Tissue Development (GO:0061448)	1/41	0.3142589618637681	0.4370685443630683	0	0	2.716620879120879	3.144591664613612	VPS13B
Establishment of Protein Localization to Plasma Membrane (GO:0061951)	1/41	0.3142589618637681	0.4370685443630683	0	0	2.716620879120879	3.144591664613612	RDX
Visual System Development (GO:0150063)	1/41	0.3142589618637681	0.4370685443630683	0	0	2.716620879120879	3.144591664613612	PBX2
Notch Signaling Pathway (GO:0007219)	1/42	0.32054637151473847	0.44267716957135045	0	0	2.6502278209595285	3.015239268020201	ZNF423
Regulation of Receptor-Mediated Endocytosis (GO:0048259)	1/42	0.32054637151473847	0.44267716957135045	0	0	2.6502278209595285	3.015239268020201	MKLN1
Digestive Tract Development (GO:0048565)	1/42	0.32054637151473847	0.44267716957135045	0	0	2.6502278209595285	3.015239268020201	SALL1
Positive Regulation of Double-Strand Break Repair via Homologous Recombination (GO:1905168)	1/42	0.32054637151473847	0.44267716957135045	0	0	2.6502278209595285	3.015239268020201	ACTR2
Positive Regulation of Ossification (GO:0045778)	1/42	0.32054637151473847	0.44267716957135045	0	0	2.6502278209595285	3.015239268020201	FBN2
Protein Destabilization (GO:0031648)	1/42	0.32054637151473847	0.44267716957135045	0	0	2.6502278209595285	3.015239268020201	RAD23A
Regulation of Epithelial Cell Migration (GO:0010632)	1/43	0.3267764453409047	0.4451325484287338	0	0	2.586996336996337	2.893501063781585	CLASP2
Cellular Response to Glucose Starvation (GO:0042149)	1/43	0.3267764453409047	0.4451325484287338	0	0	2.586996336996337	2.893501063781585	YWHAZ
Positive Regulation of Biomineral Tissue Development (GO:0070169)	1/43	0.3267764453409047	0.4451325484287338	0	0	2.586996336996337	2.893501063781585	FBN2
Skeletal System Morphogenesis (GO:0048705)	1/43	0.3267764453409047	0.4451325484287338	0	0	2.586996336996337	2.893501063781585	FBN2
Positive Regulation of Gene Expression, Epigenetic (GO:0141137)	1/43	0.3267764453409047	0.4451325484287338	0	0	2.586996336996337	2.893501063781585	SGF29
Synaptic Vesicle Exocytosis (GO:0016079)	1/43	0.3267764453409047	0.4451325484287338	0	0	2.586996336996337	2.893501063781585	SNAP47
Ephrin Receptor Signaling Pathway (GO:0048013)	1/43	0.3267764453409047	0.4451325484287338	0	0	2.586996336996337	2.893501063781585	PKN1
Positive Regulation of Receptor-Mediated Endocytosis (GO:0048260)	1/43	0.3267764453409047	0.4451325484287338	0	0	2.586996336996337	2.893501063781585	ARRB2
Positive Regulation of Stress Fiber Assembly (GO:0051496)	1/43	0.3267764453409047	0.4451325484287338	0	0	2.586996336996337	2.893501063781585	PKN1
mRNA Transcription (GO:0009299)	1/43	0.3267764453409047	0.4451325484287338	0	0	2.586996336996337	2.893501063781585	CREB1
Mitochondrial Transport (GO:0006839)	1/43	0.3267764453409047	0.4451325484287338	0	0	2.586996336996337	2.893501063781585	TIMM9
Negative Regulation of Cell Differentiation (GO:0045596)	3/220	0.3268587898054794	0.4451325484287338	0	0	1.5053763440860215	1.6833525285310564	TBX1;DSG2;SCAF1
Regulation of Cell Cycle (GO:0051726)	4/318	0.33226606011330895	0.44875829579433946	0	0	1.3879656976123544	1.5292873171962575	MECOM;LONP1;RAD23A;SGF29
DNA-templated DNA Replication Maintenance of Fidelity (GO:0045005)	1/44	0.3329497033312841	0.44875829579433946	0	0	2.5267058522872476	2.7787797343426393	DDX11
Negative Regulation of Protein Localization (GO:1903828)	1/44	0.3329497033312841	0.44875829579433946	0	0	2.5267058522872476	2.7787797343426393	YWHAZ
Negative Regulation of Protein Modification Process (GO:0031400)	1/44	0.3329497033312841	0.44875829579433946	0	0	2.5267058522872476	2.7787797343426393	FBLN1
Carbohydrate Derivative Biosynthetic Process (GO:1901137)	1/44	0.3329497033312841	0.44875829579433946	0	0	2.5267058522872476	2.7787797343426393	RRM2B
Positive Regulation of Cell Cycle G1/S Phase Transition (GO:1902808)	1/44	0.3329497033312841	0.44875829579433946	0	0	2.5267058522872476	2.7787797343426393	RDX
Substantia Nigra Development (GO:0021762)	1/44	0.3329497033312841	0.44875829579433946	0	0	2.5267058522872476	2.7787797343426393	CKB
Protein Sumoylation (GO:0016925)	1/44	0.3329497033312841	0.44875829579433946	0	0	2.5267058522872476	2.7787797343426393	TRIM27
Regulated Exocytosis (GO:0045055)	1/44	0.3329497033312841	0.44875829579433946	0	0	2.5267058522872476	2.7787797343426393	ABCC4
Proteolysis (GO:0006508)	4/321	0.33848631853511557	0.4538869618017183	0	0	1.3746188957228205	1.4890856179327632	DPP9;LONP1;IDE;CTSC
Cellular Response to Ketone (GO:1901655)	1/45	0.33906666076868597	0.4538869618017183	0	0	2.469155844155844	2.6705366182256327	CREB1
Collagen Fibril Organization (GO:0030199)	1/45	0.33906666076868597	0.4538869618017183	0	0	2.469155844155844	2.6705366182256327	PLOD2
Establishment of Protein Localization to Mitochondrion (GO:0072655)	1/45	0.33906666076868597	0.4538869618017183	0	0	2.469155844155844	2.6705366182256327	TIMM9
Extracellular Matrix Disassembly (GO:0022617)	1/45	0.33906666076868597	0.4538869618017183	0	0	2.469155844155844	2.6705366182256327	LAMC1
Purine Ribonucleotide Biosynthetic Process (GO:0009152)	1/45	0.33906666076868597	0.4538869618017183	0	0	2.469155844155844	2.6705366182256327	PFAS
Epithelial Cell Differentiation (GO:0030855)	2/132	0.340770579438517	0.45565010508351084	0	0	1.6733531661708456	1.8014413492163028	TBX1;DSG2
DNA Damage Response (GO:0006974)	5/421	0.3418335885213903	0.45578540561682185	0	0	1.3100286300777875	1.4062256615495965	NEK4;RRM2B;DDX11;ZBTB38;PKN1
Chromatin Organization (GO:0006325)	4/323	0.34263587622976577	0.45578540561682185	0	0	1.365860492810984	1.462955391757131	KDM5C;MECOM;DDX11;PKN1
Positive Regulation of Cellular Process (GO:0048522)	7/622	0.34319484951669654	0.45578540561682185	0	0	1.2418144863266813	1.3280670941646597	TBX1;CEP131;NRG1;RAD23A;DSG2;LAMC1;PKN1
Regulation of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)	1/46	0.345127828361804	0.45578540561682185	0	0	2.414163614163614	2.5682848177524966	LONP1
Regulation of Fibroblast Proliferation (GO:0048145)	1/46	0.345127828361804	0.45578540561682185	0	0	2.414163614163614	2.5682848177524966	FBLN1
- Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051898)	1/46	0.345127828361804	0.45578540561682185	0	0	2.414163614163614	2.5682848177524966	ARRB2
Negative Regulation of Proteasomal Protein Catabolic Process (GO:1901799)	1/46	0.345127828361804	0.45578540561682185	0	0	2.414163614163614	2.5682848177524966	GABARAPL2
Regulation of Osteoclast Differentiation (GO:0045670)	1/46	0.345127828361804	0.45578540561682185	0	0	2.414163614163614	2.5682848177524966	FBN1
Protein Localization to Cilium (GO:0061512)	1/46	0.345127828361804	0.45578540561682185	0	0	2.414163614163614	2.5682848177524966	ZNF423
